ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,joint_angle
0.008650494,0.010298093,0.052895513,0.023453569,0.004493924,0.012915701,0.000566745,2.19E-05,0.000182074,0,0,0,0,0,0,0.433014601
0.019433556,0.00639695,0.054230542,0.017367806,0.010213015,0.011336168,0.000317141,0.000107329,0.00014395,0,0,0.333333333,0,0,0,0.439746054
0.025630822,0.002475216,0.041747771,0.006513755,0.004743612,0.037958436,5.20E-05,7.82E-06,0.001459019,0,0.333333333,0,0,0,0,0.446391322
0.026168451,0.002755518,0.021190006,0.005124181,0.006570346,0.044102879,3.48E-05,4.15E-05,0.001954813,0.25,0.333333333,0,0,0,0,0.453277206
0.020670736,0.005197857,0.004788074,0.01397547,0.021583018,0.04497936,0.000211982,0.000474236,0.002028003,0,0,0,0,0,0.5,0.460272227
0.01248605,0.015887659,0.023472729,0.018172801,0.015699492,0.060050531,0.0003567,0.000249905,0.003609447,0,0,0,0,0,0,0.467324177
0.004641047,0.020089584,0.054372879,0.009222853,0.002210694,0.070182001,8.63E-05,2.04E-06,0.004879478,0.25,0.333333333,0,0,0,0,0.474597403
0.003232286,0.018448851,0.087642748,0.014382439,0.004826184,0.058376869,0.000195554,2.67E-05,0.003448938,0.25,0,0,0.5,0,0,0.482173356
0.018125713,0.015734476,0.102526788,0.069157252,0.007882975,0.016367865,0.004955908,6.92E-05,9.00E-05,0,0,0.333333333,0,0,0,0.490005265
0.05319468,0.009453328,0.082098349,0.059681835,0.01443263,0.090472359,0.003669311,0.00020998,0.008316272,0,0,0,0,0,0,0.497802695
0.068837112,0.002756778,0.024349424,0.015619412,0.020855426,0.183638138,8.40E-05,0.000439582,0.033955908,0.25,0,0,0,0.5,0.5,0.505752628
0.051279438,0.011796071,0.072026204,0.066079921,0.022572321,0.165973892,0.004508107,0.000521383,0.027769502,0,0,0,0,0,0,0.513822335
0.013626784,0.021035701,0.125480805,0.092605352,0.012015523,0.050310677,0.008694765,0.000144737,0.002722174,0,0,0.333333333,0.5,0,0,0.521871456
0.032445509,0.026475941,0.118504414,0.073542962,0.010283747,0.072413146,0.005485957,0.000112704,0.005444581,0,0,0,0,0,0,0.529719699
0.059939713,0.030204109,0.065281081,0.035910277,0.003918227,0.139625071,0.001334156,5.86E-06,0.01952333,0,0.333333333,0,0,0,0,0.537406983
0.068393627,0.025530984,0.016374665,0.007973443,0.018598786,0.142765964,2.76E-05,0.000351037,0.020250587,0.25,0,0,0,0,0.5,0.544916118
0.058129065,0.01064646,0.063506608,0.038651559,0.036665122,0.107534055,0.001555024,0.001365193,0.011572029,0,0,0,0,0,0,0.552225464
0.031894044,0.009668437,0.100825898,0.061680329,0.039138729,0.045737927,0.003870714,0.001537063,0.002197494,0,0,0,0,0,0,0.559345931
0.007287227,0.027324597,0.105471896,0.059626979,0.023914832,0.02540968,0.003591465,0.00057785,0.000721114,0,0,0.333333333,0.5,0,0,0.566079598
0.025559398,0.034058093,0.079666815,0.046278381,0.003536021,0.080132027,0.002181606,1.22E-05,0.006464805,0,0.333333333,0,0,0,0,0.572344975
0.043388608,0.033604428,0.0332027,0.023368497,0.004129096,0.107790657,0.000580405,1.80E-05,0.011648032,0,0,0,0,0,0,0.57828132
0.048306826,0.028316708,0.016110658,0.007283097,0.014615647,0.09570737,3.69E-05,0.000219417,0.009142823,0.25,0,0,0,0,0.5,0.583861593
0.03874171,0.019468518,0.054151903,0.031832017,0.019928426,0.064435962,0.001062748,0.000398013,0.004272552,0,0,0,0,0,0,0.589072014
0.02094693,0.006227353,0.069833525,0.034187873,0.034976013,0.013518762,0.001199884,0.001250652,6.16E-05,0,0,0.333333333,0,0.5,0,0.594095015
0.005634399,0.014808952,0.059604005,0.027836445,0.038179026,0.035429935,0.000792171,0.001484018,0.001278299,0,0,0,0.5,0,0,0.598700178
0.007252525,0.03189124,0.039617588,0.022610794,0.02538267,0.043534239,0.000536787,0.000663189,0.001962432,0,0,0,0,0,0,0.60324872
0.011155461,0.038596531,0.025485617,0.014564615,0.005676397,0.013205501,0.000213356,1.26E-05,0.000126895,0.25,0.333333333,0.333333333,0,0,0,0.607405095
0.005062041,0.032686984,0.030735702,0.036299641,0.019332458,0.023784993,0.00140175,0.000388216,0.000606207,0,0,0,0.5,0,0,0.61118917
0.014202128,0.02094953,0.041724031,0.008820074,0.023595485,0.018545677,3.94E-05,0.000550412,0.000380035,0.25,0,0,0,0,0,0.614837792
0.007267081,0.007123942,0.044574911,0.028741104,0.028803342,0.010605612,0.000873142,0.000825217,0.000118427,0,0,0.333333333,0,0,0,0.618089085
0.011140722,0.008768547,0.030083747,0.043446607,0.031517696,0.049876133,0.001930924,0.000987874,0.002537474,0,0,0,0,0,0,0.621094124
0.032201761,0.024443386,0.008715621,0.036353199,0.022788752,0.078526901,0.001355665,0.000552262,0.006163782,0,0,0,0,0,0.5,0.623646965
0.045349113,0.028746655,0.041959743,0.014133922,0.004763364,0.095610111,0.000227217,2.16E-05,0.009147225,0,0.333333333,0,0,0,0,0.625965672
0.046189043,0.023317327,0.084452247,0.010090832,0.014549362,0.074630951,0.000120347,0.000216669,0.005601548,0,0,0,0,0,0,0.628036665
0.035341604,0.014776377,0.108441486,0.031351336,0.017970219,0.023336986,0.001021078,0.000323928,0.00060306,0,0,0.333333333,0,0,0,0.629536718
0.016782207,0.004315167,0.103973257,0.041225028,0.027148171,0.041237682,0.001726957,0.000743785,0.001803319,0,0,0,0,0.5,0,0.630755554
0.006424399,0.011828789,0.073374861,0.044077696,0.026087113,0.082724312,0.001972935,0.000695713,0.006846356,0,0,0,0.5,0,0,0.631761271
0.025164406,0.021464143,0.028641704,0.035823859,0.009797169,0.100381074,0.001321743,9.76E-05,0.010041393,0,0,0,0,0,0,0.632468612
0.03928275,0.023366051,0.018078052,0.019399189,0.005306119,0.094944855,0.000401445,1.99E-05,0.009007015,0,0.333333333,0,0,0,0.5,0.632922228
0.044773043,0.01578523,0.056116074,0.003642936,0.022854962,0.063056039,1.19E-05,0.000531499,0.004017677,0.25,0,0,0,0,0,0.633325243
0.04188084,0.00398902,0.076960713,0.014457983,0.02686142,0.026537318,0.000229767,0.000714477,0.00071707,0,0,0,0,0.5,0,0.633605207
0.029631082,0.012753815,0.082884674,0.035512235,0.030131932,0.011609183,0.001293047,0.000898344,7.57E-05,0,0,0.333333333,0,0,0,0.633960522
0.008335945,0.02715588,0.066724606,0.045880839,0.019186572,0.063534773,0.002103281,0.000409165,0.004123239,0,0,0,0.5,0,0,0.634195993
0.014728469,0.026215271,0.025834135,0.040954231,0.022150122,0.098443025,0.001770599,0.000536763,0.009685898,0,0,0,0,0,0,0.634561303
0.023026079,0.011678673,0.01801496,0.013310061,0.027234335,0.084746944,0.000149664,0.000745452,0.007162132,0.25,0,0,0,0,0.5,0.635159427
0.008579337,0.002528697,0.046033243,0.04428163,0.019455981,0.02997213,0.001989693,0.000370237,0.000630399,0,0,0.333333333,0.5,0.5,0,0.636161322
0.016084545,0.010801639,0.032164362,0.047250033,0.02023697,0.065033761,0.002320606,0.000417037,0.004328304,0,0,0,0,0,0,0.637648458
0.029880881,0.021172045,0.009180108,0.011348113,0.018681735,0.078858056,5.59E-05,0.000355049,0.00630533,0.25,0,0,0,0,0.5,0.639826083
0.018875177,0.027505999,0.037127736,0.046251901,0.009291088,0.069517274,0.002218669,2.86E-05,0.004794762,0,0.333333333,0,0,0,0,0.642615253
0.011504266,0.017570773,0.069839013,0.065574729,0.033983363,0.057628417,0.004347167,0.001196788,0.003469318,0,0,0,0.5,0,0,0.645970908
0.040956446,0.004398814,0.079210997,0.054024894,0.031716585,0.027026005,0.002973335,0.001029048,0.000709258,0,0,0.333333333,0,0.5,0,0.650038135
0.061946739,0.011358956,0.049943692,0.0269578,0.006115145,0.094796861,0.000780688,3.89E-05,0.009003903,0,0.333333333,0,0,0,0,0.655149158
0.065548719,0.010726429,0.016646513,0.013627905,0.005516426,0.139017338,0.000210848,3.30E-05,0.019306408,0.25,0,0,0,0,0.5,0.660820456
0.05015891,0.006721609,0.071610074,0.04614955,0.008654892,0.128257694,0.002178615,7.95E-05,0.016365264,0,0,0,0,0,0,0.667377771
0.022022012,0.003037871,0.122648524,0.063281961,0.004368009,0.080405881,0.004042424,2.08E-05,0.006496503,0,0,0,0,0,0,0.674700929
0.011035742,0.002815842,0.144036005,0.063527221,0.003473913,0.017894477,0.004080541,1.48E-05,0.000134104,0,0,0.333333333,0.5,0,0,0.682782396
0.037912533,0.005976657,0.129813629,0.046414837,0.008981769,0.062048107,0.002197932,8.32E-05,0.003915101,0,0,0,0,0,0,0.691225527
0.055210049,0.012820735,0.08676465,0.021665358,0.014860378,0.116653273,0.000503811,0.000233605,0.013580284,0,0,0,0,0,0,0.700183798
0.059728608,0.01717012,0.02444885,0.005369732,0.005722216,0.147336517,2.11E-05,1.26E-05,0.021644553,0.25,0.333333333,0,0,0,0.5,0.709549204
0.052144127,0.009487389,0.043906145,0.026591379,0.025888491,0.128623829,0.000742478,0.00068857,0.016498852,0,0,0,0,0,0,0.719252697
0.034510726,0.006563661,0.096129212,0.041704187,0.031463686,0.089993297,0.001773179,0.001002079,0.008162518,0,0,0,0,0.5,0,0.729342862
0.011933448,0.020358837,0.125941564,0.046495159,0.02029524,0.03181511,0.002207088,0.000414475,0.001062376,0,0,0,0,0,0,0.739535216
0.00891718,0.026071122,0.126845891,0.035954332,0.005633267,0.028378389,0.001326393,1.10E-05,0.000898104,0,0.333333333,0,0,0,0,0.749749431
0.023002378,0.020758455,0.100720449,0.020156331,0.017913251,0.077329805,0.000428931,0.000335325,0.006054221,0,0,0,0,0,0,0.75976288
0.02935824,0.011224318,0.058604889,0.004596235,0.01359571,0.09309096,2.80E-05,0.00019056,0.008619664,0.25,0,0,0,0,0,0.769717045
0.028107973,0.006787861,0.015578481,0.009669083,0.005230504,0.089876916,0.000110222,2.75E-05,0.008067202,0,0,0,0,0,0.5,0.779290585
0.020770452,0.003651322,0.023246438,0.017976949,0.008884392,0.068961899,0.000340895,8.02E-05,0.004834112,0,0,0,0,0,0,0.788719537
0.010749648,0.006182619,0.045410209,0.018339292,0.029276276,0.023539444,0.000351182,0.00087308,0.000599063,0,0,0,0,0.5,0,0.797787052
0.003113002,0.023663286,0.048439483,0.011902234,0.03026162,0.006086541,0.000154056,0.000954588,4.83E-05,0,0,0.333333333,0,0,0,0.806303329
0.00143374,0.03034469,0.043647512,0.006697295,0.008892654,0.013200826,5.32E-05,6.04E-05,0.000187037,0,0.333333333,0,0.5,0,0,0.8144712
0.003456617,0.021156643,0.03580971,0.001438784,0.025690914,0.017131106,1.52E-06,0.000664947,0.000307025,0.25,0,0,0,0,0,0.822168524
0.002076692,0.005829115,0.026361513,0.004684079,0.030113815,0.024768708,2.74E-05,0.000914966,0.000627685,0,0,0,0,0.5,0,0.829387484
0.001930799,0.007149796,0.01223453,0.013662622,0.015255457,0.028270615,0.00020754,0.000259744,0.00083738,0,0,0,0.5,0,0,0.836051939
0.010187921,0.008746337,0.004348683,0.012148619,0.005582888,0.008028298,0.000176754,3.56E-05,2.51E-05,0.25,0,0.333333333,0,0,0,0.842268315
0.007630084,0.005488004,0.011877899,0.02049533,0.004694045,0.030905504,0.000466021,1.82E-05,0.00100052,0,0.333333333,0,0,0,0,0.848054185
0.004484213,0.00830709,0.028000959,0.023822803,0.011514004,0.029931786,0.000596634,0.000144825,0.000934179,0,0,0,0.5,0,0,0.853576573
0.013491924,0.011713637,0.033381966,0.009856856,0.004118449,0.020055892,0.00011791,7.49E-06,0.00035618,0.25,0.333333333,0.333333333,0,0,0,0.858597571
0.012627383,0.007252868,0.011319832,0.010878727,0.014176302,0.067439837,0.00013733,0.000215067,0.004668007,0,0,0,0,0,0.5,0.863375013
0.006288288,0.001210739,0.014948694,0.010253468,0.009195843,0.036833258,0.000120763,8.79E-05,0.00140928,0,0,0,0,0.5,0,0.867803105
0.003611808,0.004102167,0.023177128,0.001113224,0.010824648,0.002941018,9.98E-07,0.000121928,1.07E-05,0.25,0,0.333333333,0,0,0,0.872088791
0.004537205,0.009444257,0.024464138,0.002510037,0.005639178,0.005107941,8.72E-06,2.60E-05,3.27E-05,0,0.333333333,0,0,0,0,0.876121163
0.006343087,0.008758396,0.029866773,0.003329107,0.002810496,0.017601125,1.55E-05,5.47E-06,0.000339002,0,0.333333333,0,0,0,0,0.879967687
0.007414009,0.009506286,0.0366892,0.000735653,0.003727716,0.007987409,5.69E-07,5.20E-06,3.08E-05,0.25,0.333333333,0.333333333,0,0,0,0.883977748
0.004974311,0.004586905,0.031075513,0.009920424,0.01987087,0.024118641,0.000113126,0.000403961,0.000598301,0,0,0,0,0.5,0,0.887698754
0.002301487,0.009255931,0.015032747,0.016005692,0.028893025,0.039951435,0.000269782,0.000842328,0.001628326,0,0,0,0.5,0,0,0.891516812
0.010659053,0.022443191,0.004328437,0.017354935,0.018372534,0.036594602,0.000325248,0.000353323,0.001353508,0,0,0,0,0,0.5,0.895067099
0.017445857,0.025527635,0.017485873,0.009051531,0.008878046,0.024770716,9.40E-05,7.87E-05,0.00062913,0,0.333333333,0,0,0,0,0.898683545
0.019561311,0.015571881,0.025800125,0.002509567,0.026281789,0.008043086,5.52E-06,0.0007109,7.61E-05,0.25,0,0.333333333,0,0,0,0.902211326
0.015238821,0.003893949,0.024481259,0.01465802,0.029115178,0.012237258,0.000234133,0.000836225,0.000163635,0,0,0,0,0.5,0,0.905807747
0.005813683,0.015002115,0.015118482,0.020824367,0.028240707,0.024373679,0.000459626,0.000808045,0.000612623,0,0,0,0,0,0,0.909342073
0.003857657,0.023867253,0.003569951,0.017520426,0.007709356,0.021500684,0.000324786,2.40E-05,0.000484606,0,0.333333333,0,0.5,0,0.5,0.9130631
0.010398381,0.020351275,0.003708457,0.006554437,0.010120756,0.014328492,5.51E-05,0.000105394,0.000221173,0.25,0,0,0,0,0,0.916653504
0.009500959,0.015196536,0.007012572,0.006609896,0.010800452,0.005757704,5.90E-05,0.000120269,2.32E-05,0,0,0.333333333,0,0,0,0.920282126
0.010399138,0.009115042,0.003074751,0.010975133,0.009648786,0.030596544,0.000150344,0.000101133,0.000980935,0,0,0,0,0,0.5,0.924019642
0.015407007,0.007633972,0.016984995,0.005549375,0.00529067,0.03319516,3.55E-05,3.11E-05,0.001140314,0,0.333333333,0,0,0,0,0.927851698
0.016885465,0.011027718,0.024156358,0.0016293,0.005080058,0.013803195,1.50E-06,1.17E-05,0.000123062,0.25,0.333333333,0.333333333,0,0,0,0.931819898
0.013961654,0.007010003,0.009117059,0.009677307,0.016936879,0.059122512,0.000106256,0.000289499,0.003527781,0,0,0,0,0,0.5,0.935618659
0.007957557,0.008309486,0.028150366,0.0127387,0.038956439,0.087919984,0.000173865,0.001537473,0.007878762,0,0,0,0,0.5,0,0.939556593
0.001886404,0.027706336,0.062023228,0.015302849,0.028578681,0.046356578,0.000252302,0.000833055,0.002148107,0,0,0,0.5,0,0,0.943471574
0.006976897,0.035594586,0.073684954,0.016371262,0.003727211,0.006400186,0.00027766,1.50E-05,3.59E-05,0,0.333333333,0.333333333,0,0,0,0.947327188
0.01645193,0.03577137,0.068904734,0.020562671,0.000958402,0.028111633,0.000452087,6.32E-07,0.000828397,0,0.666666667,0,0,0,0,0.951126924
0.025512738,0.03162676,0.042766,0.012313414,0.02209908,0.082187473,0.000174867,0.000523075,0.006826681,0,0,0,0,0,0,0.954723262
0.027240723,0.01298003,0.01371601,0.004831791,0.041947473,0.116837995,3.06E-05,0.0017589,0.013567363,0.25,0,0,0,0,0.5,0.958451079
0.021664277,0.009073211,0.062847883,0.014919593,0.042028125,0.120494273,0.000245474,0.001755715,0.014504653,0,0,0,0,0.5,0,0.962133142
0.013632936,0.030633561,0.111372674,0.01645436,0.03859959,0.075589354,0.0002871,0.001492524,0.005818649,0,0,0,0,0,0,0.965799756
0.00456424,0.04609162,0.130860386,0.019340819,0.016069123,0.015236736,0.000392514,0.000282156,0.000107662,0,0,0.333333333,0,0,0,0.969265839
0.00503048,0.045874314,0.119075277,0.018249541,0.014777694,0.052430656,0.000355648,0.000230869,0.002806014,0,0,0,0,0,0,0.97256163
0.011202175,0.03351297,0.083718206,0.004604354,0.030843327,0.092686952,2.65E-05,0.000943476,0.008586209,0,0,0,0,0,0,0.975627819
0.013252979,0.013546338,0.034803021,0.006520133,0.043993626,0.10746279,4.97E-05,0.001941089,0.011473381,0,0,0,0,0,0,0.978622681
0.020523857,0.009229186,0.01702394,0.020736327,0.038378833,0.105914934,0.000459649,0.001478909,0.011174992,0,0,0,0,0.5,0.5,0.981491205
0.030314889,0.024453139,0.063436136,0.014258127,0.020237706,0.099242124,0.000223585,0.000408184,0.009701841,0,0,0,0,0,0,0.984205947
0.033181141,0.032056686,0.113065897,0.005978756,0.007752347,0.104909109,3.16E-05,6.53E-05,0.010996915,0.25,0.333333333,0,0,0,0,0.986566605
0.025205206,0.029196977,0.156003833,0.025424399,0.017471512,0.064983944,0.000681236,0.000326731,0.004420515,0,0,0,0,0,0,0.988800739
0.009321697,0.019962953,0.165131914,0.035981759,0.012949418,0.031015102,0.001334425,0.000163811,0.001000156,0,0,0.333333333,0,0,0,0.990620576
0.007740577,0.014484177,0.131307637,0.031248881,0.010634412,0.10777953,0.001004004,0.000108244,0.011635042,0,0,0,0,0,0,0.992224218
0.021320126,0.006252294,0.068148361,0.022513713,0.018167275,0.150396734,0.000528017,0.000348219,0.022521927,0,0,0,0,0,0,0.993588838
0.030088484,0.002732036,0.018082805,0.011510619,0.017548878,0.1544853,0.000145977,0.000313606,0.023686915,0,0,0,0,0.5,0.5,0.994856721
0.0338521,0.012772531,0.073856966,0.003172398,0.017247538,0.132418203,1.36E-05,0.000318789,0.017560767,0.25,0,0,0,0,0,0.995650297
0.031092491,0.015930746,0.124658964,0.015510205,0.00376041,0.076896157,0.000270317,1.67E-05,0.005998023,0,0.333333333,0,0,0,0,0.996114786
0.019681475,0.015159098,0.14581226,0.02787595,0.002818306,0.016898535,0.000787989,1.00E-05,0.000226331,0,0.333333333,0.333333333,0,0,0,0.996290028
0.004923288,0.016083092,0.136928907,0.032477208,0.000227609,0.045801711,0.001079395,5.91E-08,0.002178776,0,1,0,0.5,0,0,0.996123744
0.012230055,0.015229782,0.107273195,0.033041093,0.002877506,0.07595132,0.001134405,8.51E-06,0.005722728,0,0,0,0,0,0,0.995666809
0.026627635,0.009714857,0.063865497,0.021211789,0.022783182,0.107900726,0.000493664,0.000562312,0.011561017,0,0,0,0,0,0,0.994943887
0.030741961,0.005519725,0.016305221,0.00679598,0.028508946,0.139762271,4.37E-05,0.000817162,0.01949053,0.25,0,0,0,0.5,0.5,0.994063218
0.02136159,0.017612504,0.059078675,0.030803703,0.01808899,0.119846541,0.000985679,0.000328392,0.01435456,0,0,0,0,0,0,0.993101334
0.00636921,0.02331297,0.099294519,0.051642517,0.006401181,0.039683254,0.002747354,1.39E-05,0.001644219,0,0.333333333,0.333333333,0.5,0,0,0.992437367
0.02210133,0.018310231,0.090231183,0.030152349,0.016168088,0.068853746,0.000997811,0.000263991,0.004894302,0,0,0,0,0,0,0.991817024
0.020628364,0.007347024,0.044928982,0.040539801,0.024156823,0.105646695,0.001814517,0.000602133,0.011373034,0,0,0,0,0,0,0.991490268
0.010103775,0.004929461,0.011880737,0.061673416,0.021260368,0.03665138,0.003892653,0.000462791,0.000540923,0,0,0.333333333,0.5,0.5,0,0.991487847
0.030429702,0.012722456,0.033403849,0.02225204,0.007467379,0.080761877,0.000547596,4.72E-05,0.006614923,0.25,0.333333333,0,0,0,0,0.99205704
0.025076753,0.010518198,0.071379419,0.039893912,0.009163456,0.064153882,0.001699312,9.26E-05,0.00429333,0,0,0,0,0,0,0.99321812
0.006328128,0.007567673,0.080499769,0.051217087,0.003544103,0.036493344,0.002720474,4.59E-06,0.001355541,0,0.333333333,0.333333333,0.5,0,0,0.995173907
0.016376914,0.010442925,0.039908171,0.011636461,0.008140442,0.129892157,0.000157048,7.05E-05,0.017136587,0.25,0,0,0,0,0,0.998014765
0.016501521,0.012295385,0.025870991,0.0073069,0.004177359,0.131825632,6.73E-05,1.38E-05,0.017333907,0,0.333333333,0,0,0,0.5,1.001830927
0.012557257,0.00680615,0.075249321,0.004775017,0.017335131,0.074208636,2.95E-05,0.000311605,0.00547958,0,0,0,0,0,0,1.006656039
0.011588944,0.004865921,0.097868236,0.000311211,0.025040823,0.021997767,6.07E-07,0.000639251,0.000533595,0.25,0,0,0,0.5,0,1.012443628
0.012606892,0.015756197,0.096913882,0.004031652,0.012854563,0.023806778,2.25E-05,0.000173865,0.000620045,0,0,0,0,0,0,1.019412356
0.019176741,0.017204671,0.081432152,0.024893245,0.005972043,0.033428335,0.000687955,4.36E-05,0.001150469,0,0.333333333,0,0,0,0,1.027633547
0.030019441,0.012216522,0.069527682,0.014159589,0.013320055,0.014577735,9.04E-05,0.000177121,0.000217624,0.25,0,0,0,0,0,1.037121048
0.015121486,0.004201908,0.062714672,0.06207626,0.031604824,0.020456297,0.004028634,0.001004378,0.000438073,0,0,0,0.5,0.5,0,1.047853489
0.018273912,0.019789733,0.048324926,0.060335429,0.039578524,0.034425758,0.003768053,0.001644363,0.001180966,0,0,0,0,0,0,1.059938771
0.038326871,0.030026599,0.025077892,0.019927482,0.009661467,0.073778413,0.000441187,4.14E-05,0.005494431,0,0.333333333,0,0,0,0,1.073406895
0.045566773,0.017179886,0.023902999,0.019531203,0.043073605,0.129326357,0.000420719,0.001893321,0.016631502,0,0,0,0,0,0.5,1.088043121
0.056665593,0.010428846,0.097003492,0.014838567,0.053830732,0.187897353,0.000183034,0.002952369,0.034898297,0.25,0,0,0,0.5,0,1.104122623
0.050191687,0.031062832,0.199249109,0.03174308,0.022665266,0.216391069,0.001058141,0.000525243,0.047117687,0,0,0,0,0,0,1.121459212
0.028592608,0.037074092,0.27513232,0.056102063,0.007010552,0.085958877,0.003164222,4.92E-05,0.008018583,0,0,0,0,0,0,1.140179421
0.011426956,0.038440898,0.267743377,0.083574186,0.011592265,0.125343283,0.007095693,0.000121217,0.016446244,0,0.333333333,0,0.5,0,0,1.159906224
0.046699855,0.022893714,0.159139156,0.069503001,0.047775698,0.316762792,0.004929051,0.00232593,0.100250742,0,0,0,0,0,0,1.180724402
0.071880719,0.008794682,0.044723271,0.031733317,0.056480425,0.376148418,0.001053104,0.003211211,0.140543529,0,0,0,0,0.5,0.5,1.202577699
0.079637626,0.030840349,0.177050829,0.00691898,0.03646417,0.311576608,1.83E-05,0.001307108,0.096484772,0.25,0,0,0,0,0,1.22508374
0.069145931,0.046545147,0.295171834,0.042921872,0.024433255,0.175489832,0.00191557,0.000599023,0.031049406,0,0,0,0,0,0,1.248184238
0.0393794,0.055921168,0.338124579,0.06833905,0.009183835,0.0387768,0.004804842,9.35E-05,0.00049083,0,0,0.333333333,0,0,0,1.271815666
0.009501052,0.052570975,0.302185195,0.052289877,0.026630752,0.145337336,0.00275541,0.000734361,0.021282345,0,0,0,0.5,0,0,1.295806707
0.015711401,0.024306815,0.209302065,0.05181874,0.078423172,0.236250049,0.002681185,0.006216034,0.055305415,0,0,0,0,0,0,1.319854196
0.045292931,0.019011657,0.083518117,0.065729926,0.07513383,0.284796137,0.0044025,0.005691011,0.080417494,0,0,0,0,0,0,1.344167605
