ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,load
0.077495458,0.646249797,0.6587974,-0.059609251,0.318475221,0.087541416,0.115168606,0.240654558,0.197923803,-0.118894428,0.004222273,-0.074123262,0.062495393,0.010463415,-0.01731042,5.5
0.075799145,0.64178238,0.57444401,-0.042416247,0.253951761,0.09337037,0.053858605,0.337340087,0.278880441,-0.134943289,-0.005500628,-0.071739879,0.058884433,0.012292762,-0.019402336,5.5
0.081514655,0.672796958,0.542334159,-0.048395076,0.257597626,0.025587581,0.057770774,0.277932983,0.269165354,-0.138154465,-0.010614996,-0.073215797,0.054025921,0.012877156,-0.020331085,5.5
0.104650665,0.682714103,0.558320664,-0.052877445,0.30828147,0.051087789,0.066724905,0.249239749,0.230608001,-0.131788304,-0.014344472,-0.075688783,0.061851258,0.009399783,-0.030611316,5.5
0.129958735,0.696367743,0.541134503,-0.029593578,0.265376658,0.015072835,-0.05429472,0.266169795,0.250058899,-0.14705425,-0.026121551,-0.076403442,0.063605942,0.010405619,-0.032855493,5.5
0.134439936,0.738398955,0.583867795,-0.00089599,0.276129752,-0.014191495,-0.011619111,0.204201661,0.183586787,-0.134002189,-0.03530646,-0.082747849,0.060615214,0.013063494,-0.028441812,5.5
0.085208837,0.807747618,0.561378239,-0.006081359,0.293162802,-0.114544903,-0.038929768,0.211672628,0.170990974,-0.141224981,-0.03614972,-0.093037906,0.063140865,0.013160121,-0.027377712,5.5
0.076842125,0.820241086,0.55914837,-0.010391197,0.286268211,-0.083844972,0.011809102,0.274584023,0.165664062,-0.142274405,-0.028610436,-0.096383043,0.06111723,0.009356925,-0.031173957,5.5
0.059560719,0.851695477,0.584978055,0.019307298,0.288731414,-0.112966287,0.033373194,0.235221731,0.187318363,-0.135892255,-0.032810173,-0.097298349,0.060492792,0.007191177,-0.03520016,5.5
0.075484759,0.83953375,0.540993705,0.00756463,0.290694148,-0.067430702,0.004234617,0.269154959,0.167390142,-0.133098401,-0.043506937,-0.092799422,0.062064844,0.008729241,-0.032209887,5.5
0.141058579,0.869008119,0.50906343,0.039389143,0.196319939,-0.046148915,0.089729282,0.288217337,0.064383825,-0.12018211,-0.051459505,-0.091400034,0.060153704,0.006290913,-0.028150746,5.5
0.149466495,0.869893915,0.497953601,0.010992198,0.252995613,-0.053655182,0.057609141,0.225211981,0.019836032,-0.111440357,-0.053168848,-0.094433716,0.067343716,0.011642918,-0.029974281,5.5
0.125106992,0.846544585,0.478428991,0.017775719,0.225628785,-0.065095268,0.047378056,0.244260593,0.085470607,-0.114746337,-0.047117338,-0.088857467,0.069095694,0.009379494,-0.032924632,5.5
0.053916195,0.885187521,0.508531312,0.048388119,0.221506631,-0.149585361,0.000784857,0.183687564,0.093446641,-0.103258913,-0.050301927,-0.090352437,0.076206379,0.016434452,-0.030866954,5.5
0.060097354,0.861086188,0.558863357,0.048903961,0.255003427,-0.087657727,0.065852583,0.173454347,0.063415356,-0.098751215,-0.051808307,-0.086657434,0.067951314,0.014642318,-0.026925338,5.5
0.057458838,0.829753786,0.567631422,0.030395109,0.292528113,-0.060840466,0.066168819,0.155845903,0.116957553,-0.099833071,-0.050590407,-0.075389712,0.072440066,0.010067967,-0.019672232,5.5
0.054764752,0.842196051,0.64631163,0.060823306,0.308907393,-0.07060926,0.099838627,0.051349868,0.087733354,-0.082332583,-0.053792915,-0.070142143,0.074303842,0.009262109,-0.017133709,5.5
0.054019495,0.82866378,0.63076774,0.069485626,0.276213395,-0.011930239,0.117854967,0.127793605,0.044549652,-0.078701484,-0.051814151,-0.069826548,0.071293109,0.007905643,-0.019948689,5.5
0.031807204,0.83798201,0.664887798,0.086791557,0.263679282,-0.023666963,0.096296072,0.125969162,0.043184416,-0.07634806,-0.057192582,-0.069568815,0.071994903,0.011887343,-0.010151965,5.5
0.042189627,0.826997957,0.724794143,0.113864104,0.252868983,0.001512204,0.181259901,0.07626831,0.087122602,-0.063810969,-0.054697856,-0.064552372,0.07177128,0.012080011,-0.008145687,5.5
0.080800646,0.785222946,0.690580813,0.081362082,0.250516746,0.057834206,0.167073008,0.082585938,0.078558195,-0.061415907,-0.054459283,-0.051738463,0.080457745,0.01262714,-0.003221856,5.5
0.092631353,0.749291506,0.693790879,0.070044791,0.260386037,0.104032866,0.127285994,0.093192062,0.089315437,-0.067412265,-0.056275466,-0.044863026,0.077319183,0.008923474,-0.001458863,5.5
0.102288034,0.705670177,0.696881461,0.060547542,0.272748866,0.145177636,0.088462121,0.106080749,0.099446522,-0.067403071,-0.057796575,-0.042457586,0.079100912,0.015292932,0.002809548,5.5
0.115017439,0.688329974,0.679542129,0.066631189,0.218096356,0.152247818,0.035973444,0.156383683,0.123447255,-0.078723919,-0.05789738,-0.038584761,0.079046242,0.014514061,0.005838084,5.5
0.114153761,0.675081343,0.684289424,0.067679879,0.220818161,0.142277995,0.040702675,0.160822865,0.122206698,-0.081060368,-0.056304436,-0.039870532,0.080627403,0.01392353,0.010333174,5.5
0.097252228,0.643874167,0.806535771,0.111583181,0.220450479,0.129012575,0.022623681,0.081958014,0.072745507,-0.066849285,-0.050965698,-0.048745569,0.082423181,0.025143678,0.012289977,5.5
0.104582295,0.60126126,0.79019399,0.104542378,0.213889929,0.176398611,0.075857089,0.128479456,0.172186409,-0.074242915,-0.047060762,-0.03953195,0.078411473,0.018736965,0.014939172,5.5
0.105195106,0.626041285,0.827544396,0.075267623,0.295318544,0.229836466,0.088472343,0.079589699,0.088215929,-0.063093394,-0.052305657,-0.02975281,0.079749681,0.011248497,0.017270439,5.5
0.127008902,0.621685506,0.821304166,0.060271424,0.27671074,0.31051582,0.099328572,0.143758522,0.074356183,-0.061926468,-0.044727763,-0.027211291,0.079709376,0.011841593,0.008526528,5.5
0.102246144,0.67209347,0.77235905,0.053801014,0.246377526,0.223304296,0.072021951,0.130528086,0.120761868,-0.061679322,-0.041635729,-0.03110391,0.084947194,0.021530049,0.009280049,5.5
0.103892707,0.688834873,0.79118831,0.096024857,0.203308169,0.200978596,0.063509793,0.11718738,0.077515483,-0.05561117,-0.049048124,-0.035918787,0.080443515,0.023287839,0.00676539,5.5
0.105063817,0.701504896,0.723350426,0.065076114,0.222119808,0.20226945,0.086652452,0.164768353,0.062251458,-0.056787094,-0.048772189,-0.042612592,0.082146058,0.02737964,0.003550705,5.5
0.091947403,0.73085468,0.707355448,0.084778782,0.202835857,0.143604821,-0.001271059,0.164358761,0.118577066,-0.065924693,-0.056846518,-0.04390399,0.085961639,0.025293266,0.000649506,5.5
0.037592665,0.805673097,0.647015758,0.045152779,0.247290191,0.090081303,0.086423234,0.187175855,0.151310043,-0.06705474,-0.053550052,-0.042976438,0.082471515,0.019577316,0.007835634,5.5
0.01683222,0.892407879,0.57775153,0.006611662,0.263236052,0.043231798,0.070714728,0.16833572,0.149971601,-0.057255656,-0.053731344,-0.04300839,0.08752359,0.022167178,0.011343043,5.5
0.020541165,0.940399634,0.563064176,0.020795484,0.254208441,0.022439715,0.108717121,0.135836647,0.147248366,-0.045432408,-0.057035589,-0.048826429,0.081816677,0.028192237,0.004684786,5.5
0.034424197,0.943650543,0.567032153,0.061914635,0.209456716,0.005794584,0.08247505,0.133809628,0.199069218,-0.041308119,-0.061983381,-0.051282485,0.088220038,0.034927292,-0.002044376,5.5
0.031096225,1.011501171,0.543108718,0.050152737,0.251752695,-0.005913437,0.136814492,0.120760586,0.139937653,-0.031398382,-0.067147568,-0.051593674,0.092775863,0.02633764,-0.006293166,5.5
0.022056587,1.056553448,0.520878392,0.043621285,0.267371812,-0.043399444,0.097606023,0.088434241,0.035828608,-0.022753874,-0.075101055,-0.058723587,0.091451146,0.033284098,-0.008641406,5.5
0.024003801,1.087136911,0.491920661,0.052020244,0.217572438,-0.048824906,0.073546261,0.109590468,0.078703154,-0.016833726,-0.070618931,-0.061618542,0.097444292,0.040344692,-0.019136548,5.5
0.058721028,1.152446385,0.377919874,-0.00634405,0.223416476,-0.02517536,0.156012992,0.104141569,0.070187774,-0.01369944,-0.078887961,-0.044002439,0.088834862,0.030652724,-0.012729629,5.5
0.084213558,1.210852278,0.388957844,-0.005617213,0.250316472,-0.008824226,0.150877693,0.095966808,0.001300571,-0.001338515,-0.084324905,-0.050445618,0.092967889,0.026721279,-0.01053063,5.5
0.125112628,1.262051231,0.341057839,0.038528724,0.145919104,-0.075232918,0.005314946,0.148259837,0.037187288,0.007616875,-0.073465244,-0.082979077,0.102144971,0.040185789,-0.017941245,5.5
0.179635006,1.296439158,0.303187914,0.0271649,0.175000746,-0.072689233,0.06417759,0.114085926,0.063782863,0.011019158,-0.087324909,-0.084802136,0.092988496,0.037933385,-0.005317512,5.5
0.224843853,1.303493127,0.300060899,0.045011739,0.181691613,-0.055255377,0.012757904,0.155353639,0.044042982,0.013308069,-0.082447524,-0.094733348,0.100230817,0.031422707,-0.013011402,5.5
0.228605614,1.336828377,0.266828474,0.027913992,0.200053226,-0.077893999,0.063692733,0.150523413,0.056662384,0.019147864,-0.07886715,-0.100408678,0.104259747,0.034984889,-0.013703118,5.5
0.244520629,1.348985275,0.246919384,0.039028458,0.158040477,-0.121459724,-0.007109905,0.112444186,0.10428345,0.017790341,-0.078016475,-0.09510694,0.112602663,0.033834705,-0.019350581,5.5
0.21813787,1.387286448,0.295853372,0.039016009,0.191680617,-0.095398469,0.077701861,0.106602546,0.080447039,0.031012471,-0.075207665,-0.094377139,0.11251567,0.034316895,-0.015664731,5.5
0.245567383,1.345132521,0.309956629,0.068482414,0.138015081,-0.117676948,-0.035412157,0.061561384,0.12054328,0.026803413,-0.073200858,-0.094811646,0.121345381,0.041949477,-0.031017825,5.5
0.219898626,1.265374808,0.40932412,0.088652899,0.190151418,0.016238683,-0.001411529,0.147683649,0.001638712,0.029135721,-0.074302992,-0.096457835,0.116518738,0.03599224,-0.033645095,5.5
0.190614798,1.23638368,0.452924941,0.090587692,0.216209119,0.026708979,-0.019174231,0.12860617,0.052998171,0.024098669,-0.07288143,-0.085163473,0.117523658,0.027884045,-0.030172379,5.5
0.162020035,1.229326132,0.528203782,0.079208279,0.288263945,0.060685104,-0.012165008,0.067170119,-0.029315577,0.034915214,-0.07328125,-0.079668058,0.116650488,0.02324922,-0.024823245,5.5
0.141044422,1.205386668,0.597665336,0.111825313,0.258266927,0.068859233,-0.084605805,0.070081762,-0.043278019,0.030064356,-0.07387146,-0.081113877,0.110548884,0.027728177,-0.024520616,5.5
0.118229541,1.191115531,0.642109709,0.112101226,0.282518754,0.105911384,-0.051149108,0.117301999,0.002977202,0.020982846,-0.069183507,-0.076154881,0.109490338,0.016918387,-0.019096055,5.5
0.106283773,1.191044979,0.667331561,0.100107613,0.324853879,0.117162038,-0.040147453,0.104702506,-0.044027978,0.015922543,-0.074156533,-0.070233772,0.104016026,0.009498719,-0.013521402,5.5
0.052831163,1.199596027,0.708389528,0.126387833,0.337979942,0.074877923,-0.075392101,0.144283391,-0.037976983,0.016449182,-0.065302415,-0.089541427,0.117041822,0.019550145,-0.025528665,5.5
0.011494925,1.209182869,0.674886691,0.115999401,0.330948334,0.028067737,-0.011157,0.150213342,-0.056701251,0.011860162,-0.069545984,-0.085762406,0.112636219,0.023926594,-0.020549639,5.5
0.006064587,1.153669833,0.673854851,0.116375026,0.34364788,0.021754789,0.067666712,0.072763573,-0.021254925,0.000472759,-0.088693656,-0.060847813,0.10110168,0.020443056,-0.01571876,5.5
-0.069706446,1.176403751,0.683877905,0.113900362,0.374341881,-0.056773994,0.142217545,0.055445857,0.023240625,0.006287833,-0.075634375,-0.064035604,0.11682611,0.021438688,-0.018892841,5.5
-0.105625477,1.105797059,0.736280899,0.111332313,0.391169116,0.019411625,0.1725671,0.080701206,-0.032709367,-0.001382214,-0.087729481,-0.05650372,0.104631002,0.020820099,-0.00971867,5.5
-0.109280472,1.101944266,0.739511102,0.09756404,0.393513019,0.008035559,0.226036447,0.028250624,-0.00515728,0.002304414,-0.080556598,-0.046067016,0.102163756,0.017257914,-0.005289566,5.5
-0.128815548,1.065800383,0.73388922,0.062518696,0.443375435,0.023487108,0.265412275,0.018737327,-0.05342215,-0.001719763,-0.079036184,-0.040971607,0.092159875,0.014345443,0.002697281,5.5
-0.108449567,1.02733663,0.683793526,0.046295297,0.398095638,0.039450121,0.236644791,0.070574688,-0.02921634,-0.011450158,-0.071396327,-0.040983475,0.089896024,0.020907638,-0.001261365,5.5
-0.095277787,1.017017522,0.719443002,0.063675398,0.381566635,0.113596188,0.258680399,0.096217268,-0.128303249,-0.002024086,-0.077570859,-0.035425425,0.081773293,0.015558605,0.00555254,5.5
-0.083275677,1.030719012,0.641162729,0.035722027,0.355429924,0.065327709,0.217049977,0.107660144,-0.097380218,-0.016756153,-0.078454067,-0.033891762,0.078904697,0.016346842,0.005382176,5.5
-0.121321209,1.046004869,0.5904261,0.009838194,0.364360635,0.010773253,0.126065878,0.191131795,-0.154880861,-0.036639257,-0.075346082,-0.048129882,0.077075227,0.015658602,0.003700236,5.5
-0.104834964,1.076879307,0.541544983,0.019936795,0.298426555,0.044864454,0.252471482,0.299296507,-0.022477724,-0.038484988,-0.072774024,-0.050230221,0.071715246,0.020489546,0.005716653,5.5
-0.091928456,1.120013398,0.480287004,-0.01380741,0.328174507,-0.006303278,0.259843259,0.260839362,-0.014287862,-0.041079727,-0.078373117,-0.049194511,0.07365881,0.019358077,0.010134756,5.5
-0.048575635,1.126455569,0.403262995,-0.034381133,0.314148564,-0.028720188,0.248167205,0.215376177,-0.059086756,-0.036184522,-0.085195376,-0.04872142,0.070192521,0.022409237,0.008891905,5.5
-0.014671767,1.110244434,0.422634268,-0.017075691,0.297690226,0.053627294,0.249987981,0.25112942,-0.06223403,-0.027376597,-0.089450457,-0.04920568,0.070555181,0.025040245,0.007629437,5.5
0.021913024,1.105864528,0.363785313,-0.030906765,0.26328933,0.040322132,0.203433185,0.195570711,-0.006691921,-0.019394203,-0.086284861,-0.043282275,0.072060542,0.024993058,0.006320436,5.5
0.016414432,1.046785434,0.373791721,-0.043335851,0.295773323,0.077724176,0.162934567,0.216559344,0.023316426,-0.025878457,-0.079492088,-0.042107864,0.076694003,0.020305024,0.000412506,5.5
-0.011051671,1.016622573,0.381165831,-0.041638068,0.285306033,0.074989785,0.120530108,0.271591808,-0.007733182,-0.037191476,-0.074555185,-0.046982068,0.076898408,0.021714454,-0.004008264,5.5
0.001759236,0.937561875,0.421109694,-0.003948921,0.225258748,0.16064787,0.064076798,0.334338431,0.041545042,-0.041279255,-0.073291801,-0.042900123,0.069450048,0.023437235,-0.007071838,5.5
0.009922713,0.944642499,0.446756239,0.010815399,0.214028531,0.177711869,0.048144879,0.297764217,0.05401175,-0.033142098,-0.075971763,-0.036000242,0.071634246,0.024515641,-0.010802521,5.5
0.000905494,0.925400798,0.476459945,0.037688006,0.199339045,0.191482346,-0.011009713,0.318359855,0.035962881,-0.033776944,-0.080124212,-0.037852568,0.071619073,0.023333885,-0.011486473,5.5
0.002821543,0.930134343,0.432052717,0.041124968,0.16113214,0.143492095,-0.116199705,0.368186865,0.042805878,-0.055847214,-0.087375253,-0.042630819,0.06797836,0.019320663,-0.010719292,5.5
0.00064838,0.962549849,0.473430474,0.054622886,0.205703898,0.176822657,-0.026740385,0.349653683,0.02561183,-0.037850014,-0.091543852,-0.045380387,0.074196029,0.016957386,-0.011601714,5.5
-0.01231442,0.940024201,0.505413352,0.085646199,0.205499693,0.157720674,-0.035411227,0.338748734,0.028314125,-0.033522707,-0.092159422,-0.055518898,0.074543974,0.021203933,-0.012204394,5.5
-0.027774869,0.984374839,0.490573641,0.101211046,0.182361658,0.044949751,-0.022341474,0.262470584,0.106876874,-0.030399166,-0.090383865,-0.057881518,0.079647483,0.026213288,-0.010176485,5.5
0.028139248,0.988868234,0.46860554,0.09953346,0.149215901,0.093942405,0.105531809,0.213846204,0.107139377,-0.012971965,-0.094669905,-0.042793251,0.076387569,0.025660786,-0.003739673,5.5
0.050936874,0.91331642,0.417232356,0.053758988,0.176044876,0.09159296,-0.054100661,0.182435712,0.09000277,-0.024983525,-0.088569695,-0.042365993,0.085199623,0.029713244,-0.017868557,5.5
0.06119638,0.888768097,0.444771021,0.059436183,0.161229372,0.145084949,0.000832078,0.183327026,0.10676358,-0.019857721,-0.084838891,-0.034244282,0.081807437,0.028383521,-0.016907737,5.5
0.063933354,0.862572589,0.506374194,0.089313905,0.163545583,0.196741413,0.034409455,0.176328402,0.149311977,-0.016031835,-0.090722229,-0.024873663,0.081027996,0.023993012,-0.011820462,5.5
0.025464927,0.935211877,0.478531137,0.085253317,0.193395941,0.084157859,0.056378566,0.132826965,0.165259164,-0.008298283,-0.08656557,-0.037195796,0.089757442,0.031125975,-0.015364396,5.5
0.009892105,0.953360161,0.498345076,0.08908967,0.218670278,0.104784214,0.12312523,0.197842079,0.084729626,-0.020494451,-0.102588801,-0.036657896,0.075280427,0.026110007,-0.000285279,5.5
0.016153784,0.973058094,0.488037481,0.095113626,0.197436958,0.051652668,0.04017548,0.182596919,0.147413641,-0.027087909,-0.097444464,-0.043598985,0.084430793,0.031314802,-0.011451986,5.5
0.02326362,0.961104579,0.549958438,0.138727165,0.186907619,0.046883192,0.015775203,0.137190343,0.162913667,-0.020053118,-0.099387464,-0.043730261,0.093032676,0.031865866,-0.017362959,5.5
0.087671858,1.051785958,0.497398336,0.108769724,0.239396993,0.047481169,-0.024443271,0.110605599,0.087223589,-0.012286767,-0.112229955,-0.050846662,0.079088998,0.022649732,-0.002678944,5.5
0.187986096,1.20761794,0.425970293,0.122213127,0.242551883,-0.021288292,-0.039975123,0.043194288,0.174647638,0.053653422,-0.060143935,-0.08181956,0.085515214,0.01918957,-0.003556386,5.5
0.276421521,1.341536214,0.369617125,0.104998188,0.277259809,0.033920615,-0.08865207,0.063623869,0.200563988,0.122678616,-0.012101381,-0.133504765,0.08838243,0.019976376,-0.010779606,5.5
0.354699901,1.415788742,0.363416245,0.105138309,0.306809227,0.124608596,-0.038828274,0.070321602,0.148283252,0.159590998,-0.006329221,-0.13677115,0.087774055,0.012201645,-0.002159257,5.5
0.400653322,1.42425661,0.309054705,0.092105032,0.276709675,0.094304732,-0.09411317,0.032805834,0.198707274,0.175557141,0.014285738,-0.152997495,0.097528802,0.023769969,-0.014151098,5.5
0.452614086,1.434253336,0.222151142,0.057860718,0.249970599,0.110509714,-0.071150706,0.061674111,0.243760501,0.164771125,0.011919258,-0.14289123,0.093688675,0.017410387,-0.011925161,5.5
0.432660663,1.374190848,0.250819191,0.045485396,0.29742737,0.16671956,-0.146649092,0.114681837,0.177590044,0.156053643,0.013770743,-0.145977605,0.089573365,0.011314445,-0.012295654,5.5
0.389479881,1.359229665,0.309244861,0.105975084,0.265574146,0.071606234,-0.251454973,0.090432735,0.239380274,0.148868605,0.016727078,-0.158263987,0.095049167,0.011575562,-0.015372062,5.5
0.376317482,1.396977741,0.319534397,0.119326155,0.25930866,0.028263734,-0.186906465,0.05504364,0.139360674,0.156473138,0.0122532,-0.156010616,0.091119729,0.002762008,-0.006372861,5.5
0.352120339,1.40628393,0.264918897,0.127752604,0.204663917,-0.0227099,-0.184677815,0.127699087,0.139910631,0.14984333,0.017480321,-0.165218347,0.0888559,0.004552727,-0.007602149,5.5
0.349322833,1.358087465,0.195669591,0.101228572,0.17484998,-0.100005989,-0.312650295,0.116162926,0.150587051,0.132777086,0.028032927,-0.170768153,0.092566273,0.01497573,-0.017942435,5.5
0.337481707,1.282286282,0.224038461,0.116299291,0.131731034,-0.048333661,-0.282995968,0.15232149,0.119842308,0.128337616,0.032331911,-0.15964778,0.084448903,0.010366422,-0.014735031,5.5
0.297927708,1.223241773,0.222964952,0.108742211,0.135375049,-0.044496485,-0.345898221,0.22421741,0.203792838,0.113134592,0.048872917,-0.164225764,0.08976552,0.009612401,-0.025580701,5.5
